*****
Patient: *id_1*
Time: *14-03-33-03-02-2016*
-----
Time;Position;Rotation.X;Rotation.Y;Focus;FPS;Input;
114.4825;(434.7404, 101.2524, -335.3435);353.0888;358.1796;[no object in focus];59.7937;;
114.5321;(434.6423, 101.2524, -334.5398);353.0888;358.1796;[no object in focus];59.9065;;
114.5830;(434.5769, 101.2524, -334.0039);353.0888;358.1796;[no object in focus];59.7022;;
114.6320;(434.4790, 101.2524, -333.2000);353.0888;358.1796;[no object in focus];59.9063;;
114.6826;(434.4138, 101.2524, -332.6641);353.0888;358.1796;[no object in focus];59.9192;;
114.7320;(434.3161, 101.2524, -331.8601);353.0888;358.1796;[no object in focus];60.0028;;
114.7837;(434.2510, 101.2524, -331.3241);353.0888;358.1796;[no object in focus];59.6672;;
114.8166;(434.1859, 101.2524, -330.7881);353.0888;358.1796;[no object in focus];59.8155;;
114.8665;(434.0883, 101.2524, -329.9840);353.0888;358.1796;[no object in focus];59.8751;;
114.9329;(433.9908, 101.2524, -329.1800);353.0888;358.1796;[no object in focus];60.0605;;
114.9833;(433.9258, 101.2524, -328.6439);353.0888;358.1796;[no object in focus];59.8580;;
115.0324;(433.8283, 101.2524, -327.8398);353.0888;358.1796;[no object in focus];59.9861;;
115.0667;(433.7633, 101.2524, -327.3037);353.0888;358.1796;[no object in focus];59.8635;;
115.1327;(433.6658, 101.2524, -326.4996);353.0888;358.1796;[no object in focus];60.1558;;
115.1665;(433.6008, 101.2524, -325.9635);353.0888;358.1796;[no object in focus];59.9572;;
115.2165;(433.5464, 101.2524, -325.4279);353.0888;358.1796;[no object in focus];59.9099;;
115.2672;(433.5291, 101.2524, -324.6286);353.0888;358.1796;[no object in focus];59.7315;;
115.3166;(433.5597, 101.2524, -324.1006);353.0888;358.1796;[no object in focus];59.9867;;
115.3664;(433.6566, 101.2524, -323.3148);353.0888;358.1796;[no object in focus];60.0873;;
115.4165;(433.7504, 101.2524, -322.7952);353.0888;358.1796;[no object in focus];60.0316;;
115.4667;(433.9348, 101.2524, -322.0253);353.0888;358.1796;[no object in focus];60.0001;;
115.5168;(434.0972, 101.2524, -321.5262);353.0888;358.1796;[no object in focus];54.7080;;
115.5671;(434.3989, 101.2524, -320.8026);353.0888;358.1796;[no object in focus];55.9389;;
115.6171;(434.6309, 101.2524, -320.3336);353.0888;358.1796;[no object in focus];56.9985;;
115.6672;(435.0137, 101.2524, -319.6453);353.0888;358.1796;[no object in focus];57.7592;;
115.7168;(435.2871, 101.2524, -319.1943);353.0888;358.1796;[no object in focus];58.4622;;
115.7672;(435.7039, 101.2524, -318.5186);353.0888;358.1796;[no object in focus];58.7869;;
115.8170;(435.9251, 101.2524, -318.0514);353.0888;358.1796;[no object in focus];59.1654;;
115.8675;(436.1583, 101.2524, -317.3270);353.0888;358.1796;[no object in focus];59.2152;;
115.9172;(436.2624, 101.2524, -316.8316);353.0888;358.1796;[no object in focus];59.5397;;
115.9672;(436.3601, 101.2524, -316.0746);353.0888;358.1796;[no object in focus];59.6243;;
116.0174;(436.3950, 101.2524, -315.5625);353.0888;358.1796;[no object in focus];59.6981;;
116.0675;(436.4128, 101.2524, -314.7862);353.0888;358.1796;[no object in focus];59.7638;;
116.1176;(436.4068, 101.2524, -314.2643);353.0888;358.1796;[no object in focus];59.7564;;
116.1673;(436.3774, 101.2524, -313.4766);353.0888;358.1796;[no object in focus];59.8924;;
116.2174;(436.3472, 101.2524, -312.9489);353.0888;358.1796;[no object in focus];59.9258;;
116.2682;(436.2899, 101.2524, -312.1544);353.0888;358.1796;[no object in focus];59.6548;;
116.3176;(436.2455, 101.2524, -311.6233);353.0888;358.1796;[no object in focus];59.9447;;
116.3675;(436.1718, 101.2524, -310.8249);353.0888;358.1796;[no object in focus];59.9949;;
116.4176;(436.1190, 101.2524, -310.2917);353.0888;358.1796;[no object in focus];59.9625;;
116.4683;(436.0355, 101.2524, -309.4910);353.0888;358.1796;[no object in focus];59.7522;;
116.5181;(435.9777, 101.2524, -308.9567);353.0888;358.1796;[no object in focus];59.8685;;
116.5681;(435.8885, 101.2524, -308.1545);353.0888;358.1796;[no object in focus];60.0013;;
116.6181;(435.8277, 101.2524, -307.6195);353.0888;358.1796;[no object in focus];60.0237;;
116.6680;(435.7351, 101.2524, -306.8166);353.0888;358.1796;[no object in focus];60.0215;;
116.7185;(435.6726, 101.2524, -306.2811);353.0888;358.1796;[no object in focus];59.8151;;
116.7687;(435.5781, 101.2524, -305.4776);353.0888;358.1796;[no object in focus];59.8066;;
116.8185;(435.5146, 101.2524, -304.9419);353.0888;358.1796;[no object in focus];59.8831;;
116.8682;(435.4188, 101.2524, -304.1382);353.0888;358.1796;[no object in focus];60.0008;;
116.9185;(435.3547, 101.2524, -303.6023);353.0888;358.1796;[no object in focus];59.9374;;
116.9686;(435.2582, 101.2524, -302.7985);353.0888;358.1796;[no object in focus];59.9182;;
117.0245;(435.1937, 101.2524, -302.2625);353.0888;358.1796;[no object in focus];57.9262;;
117.0685;(435.0969, 101.2524, -301.4585);353.0888;358.1796;[no object in focus];55.2081;;
117.1184;(435.0322, 101.2524, -300.9225);353.0888;358.1796;[no object in focus];56.4448;;
117.1689;(434.9351, 101.2524, -300.1185);353.0888;358.1796;[no object in focus];57.2680;;
117.2189;(434.8703, 101.2524, -299.5825);353.0888;358.1796;[no object in focus];57.9314;;
117.2688;(434.7730, 101.2524, -298.7784);353.0888;358.1796;[no object in focus];58.5133;;
117.3188;(434.7081, 101.2524, -298.2423);353.0888;358.1796;[no object in focus];58.9389;;
117.3694;(434.6108, 101.2524, -297.4382);353.0888;358.1796;[no object in focus];59.0353;;
117.4190;(434.5459, 101.2524, -296.9022);353.0888;358.1796;[no object in focus];59.4234;;
117.4694;(434.4485, 101.2524, -296.0981);353.0888;358.1796;[no object in focus];59.4748;;
117.5193;(434.3835, 101.2524, -295.5620);353.0888;358.1796;[no object in focus];59.5988;;
117.5693;(434.2861, 101.2524, -294.7579);353.0888;358.1796;[no object in focus];59.7098;;
117.6194;(434.2212, 101.2524, -294.2218);353.0888;358.1796;[no object in focus];59.7031;;
117.6692;(434.1237, 101.2524, -293.4177);353.0888;358.1796;[no object in focus];59.8526;;
117.7192;(434.0588, 101.2524, -292.8816);353.0888;358.1796;[no object in focus];59.8957;;
117.7695;(433.9614, 101.2524, -292.0775);353.0888;358.1796;[no object in focus];59.8580;;
117.8193;(433.8965, 101.2524, -291.5414);353.0888;358.1796;[no object in focus];59.9526;;
117.8693;(433.7990, 101.2524, -290.7373);353.0888;358.1796;[no object in focus];59.9473;;
117.9196;(433.7339, 101.2524, -290.2013);353.0888;358.1796;[no object in focus];59.8681;;
117.9698;(433.6364, 101.2524, -289.3972);353.0888;358.1796;[no object in focus];59.8225;;
118.0193;(433.5714, 101.2524, -288.8611);353.0888;358.1796;[no object in focus];60.0099;;
118.0700;(433.4739, 101.2524, -288.0570);353.0888;358.1796;[no object in focus];59.7965;;
118.1198;(433.4089, 101.2524, -287.5209);353.0888;358.1796;[no object in focus];59.8854;;
118.1700;(433.3114, 101.2524, -286.7168);353.0888;358.1796;[no object in focus];59.8433;;
118.2198;(433.2464, 101.2524, -286.1807);353.0888;358.1796;[no object in focus];59.9375;;
118.2701;(433.1489, 101.2524, -285.3766);353.0888;358.1796;[no object in focus];59.8794;;
118.3202;(433.0839, 101.2524, -284.8405);353.0888;358.1796;[no object in focus];59.8748;;
118.3701;(432.9864, 101.2524, -284.0364);353.0888;358.1796;[no object in focus];59.9098;;
118.4202;(432.9214, 101.2524, -283.5004);353.0888;358.1796;[no object in focus];59.9179;;
118.4763;(432.8239, 101.2524, -282.6963);353.0888;358.1796;[no object in focus];57.8467;;
118.5209;(432.7589, 101.2524, -282.1602);353.0888;358.1796;[no object in focus];54.9771;;
118.5702;(432.6614, 101.2524, -281.3561);353.0888;358.1796;[no object in focus];56.4367;;
118.6206;(432.5964, 101.2524, -280.8200);352.5742;358.1796;[no object in focus];57.2487;;
118.6734;(432.4662, 101.2524, -280.0209);345.6908;358.1796;[no object in focus];57.3568;;
118.7228;(432.3181, 101.2524, -279.5018);335.6868;358.1796;[no object in focus];57.8996;;
118.7724;(431.9387, 101.2524, -278.7874);324.5703;358.1796;[no object in focus];58.7785;;
118.8562;(431.4236, 101.2524, -278.1642);316.1377;358.1796;[no object in focus];58.2266;;
118.8828;(431.0152, 101.2524, -277.8148);302.3496;358.1796;[no object in focus];47.8081;;
118.9444;(430.3227, 101.2524, -277.3953);298.9207;358.1796;[no object in focus];46.3577;;
118.9795;(429.8302, 101.2524, -277.1738);290.0565;358.1796;[no object in focus];41.6647;;
119.0460;(429.0633, 101.2524, -276.9146);285.9120;358.1796;[no object in focus];39.8940;;
119.0802;(428.5422, 101.2524, -276.7732);283.8126;358.1796;[no object in focus];37.5368;;
119.1462;(427.7553, 101.2524, -276.5810);283.5737;358.1796;[no object in focus];36.6359;;
119.1809;(427.2303, 101.2524, -276.4547);283.4376;358.1796;[no object in focus];35.0617;;
119.2475;(426.4769, 101.2524, -276.2010);283.4224;358.1796;[no object in focus];34.4144;;
119.2804;(426.0096, 101.2524, -275.9765);283.4143;358.1796;[no object in focus];33.5922;;
119.3465;(425.3709, 101.2524, -275.5594);283.4133;358.1796;[no object in focus];33.0457;;
119.3809;(424.9786, 101.2524, -275.2389);283.4128;358.1796;[no object in focus];32.4908;;
119.4471;(424.4278, 101.2524, -274.7099);283.4128;358.1796;[no object in focus];32.2166;;
119.4811;(424.0803, 101.2524, -274.3322);283.4127;358.1796;[no object in focus];31.7725;;
119.5473;(423.5814, 101.2524, -273.7373);283.4127;358.1796;[no object in focus];31.5193;;
119.5809;(423.2604, 101.2524, -273.3259);283.4127;358.1796;[no object in focus];31.2849;;
119.6472;(422.7922, 101.2524, -272.6920);283.4127;358.1796;[no object in focus];31.2098;;
119.6807;(422.4846, 101.2524, -272.2622);283.4127;358.1796;[no object in focus];30.9449;;
119.7477;(421.9833, 101.2524, -271.6560);283.4127;358.1796;[no object in focus];30.8334;;
119.7815;(421.6073, 101.2524, -271.3111);283.4127;358.1796;[no object in focus];30.6172;;
119.8471;(420.9919, 101.2524, -270.8695);283.4127;358.1796;[no object in focus];30.5590;;
119.8818;(420.5547, 101.2524, -270.6146);283.4127;358.1796;[no object in focus];30.4117;;
119.9472;(419.8686, 101.2524, -270.2769);283.4127;358.1796;[no object in focus];30.4317;;
119.9812;(419.3954, 101.2524, -270.0750);283.4127;358.1796;[no object in focus];30.3439;;
120.0476;(418.6676, 101.2524, -269.7986);283.4127;358.1796;[no object in focus];30.2864;;
120.0820;(418.1731, 101.2524, -269.6282);283.4127;358.1796;[no object in focus];30.1783;;
120.1478;(417.4207, 101.2524, -269.3880);283.4127;358.1796;[no object in focus];30.1954;;
120.1819;(416.9135, 101.2524, -269.2361);283.4127;358.1796;[no object in focus];30.1309;;
120.2486;(416.1466, 101.2524, -269.0173);283.4127;358.1796;[no object in focus];30.1415;;
120.2824;(415.6320, 101.2524, -268.8763);283.4127;358.1796;[no object in focus];30.0574;;
120.3487;(414.8565, 101.2524, -268.6702);283.4127;358.1796;[no object in focus];30.0463;;
120.3829;(414.3376, 101.2524, -268.5356);283.4127;358.1796;[no object in focus];30.0159;;
120.4492;(413.5570, 101.2524, -268.3370);283.4127;358.1796;[no object in focus];30.0438;;
120.4818;(413.0354, 101.2524, -268.2062);283.4127;358.1796;[no object in focus];30.1048;;
120.5488;(412.2518, 101.2524, -268.0120);283.4127;358.1796;[no object in focus];30.0190;;
120.5822;(411.7288, 101.2524, -267.8835);283.4127;358.1796;[no object in focus];30.0520;;
120.6173;(411.2053, 101.2524, -267.7556);283.4127;358.1796;[no object in focus];29.9195;;
120.6829;(410.4189, 101.2524, -267.5670);280.2985;358.1796;[no object in focus];29.9923;;
120.7178;(409.8885, 101.2524, -267.4688);276.7454;358.1796;[no object in focus];29.9031;;
120.7863;(409.0836, 101.2524, -267.3896);268.9027;358.1796;[no object in focus];29.7079;;
120.8211;(408.5441, 101.2524, -267.3988);267.4476;358.1796;[no object in focus];29.6464;;
120.8897;(407.4659, 101.2524, -267.4509);266.8642;358.1796;[no object in focus];29.4391;;
120.9222;(407.1965, 101.2524, -267.4662);266.6031;358.1796;[no object in focus];29.6492;;
120.9883;(406.1187, 101.2524, -267.5296);266.5719;358.1796;[no object in focus];29.7454;;
121.0236;(405.8507, 101.2524, -267.5351);266.5532;358.1796;[no object in focus];29.6140;;
121.0883;(404.8319, 101.2524, -267.3979);266.5513;358.1796;[no object in focus];29.7097;;
121.1220;(404.5895, 101.2524, -267.3296);266.5502;358.1796;[no object in focus];29.8386;;
121.1894;(403.6563, 101.2524, -266.9560);266.5500;358.1796;[no object in focus];29.7837;;
121.2232;(403.4304, 101.2524, -266.8423);266.5500;358.1796;[no object in focus];29.7875;;
121.2890;(402.5485, 101.2524, -266.3282);266.5500;358.1796;[no object in focus];29.9458;;
121.3218;(402.3323, 101.2524, -266.1877);266.5500;358.1796;[no object in focus];29.9441;;
121.3896;(401.4807, 101.2524, -265.5908);266.5500;358.1796;[no object in focus];29.8408;;
121.4230;(401.2703, 101.2524, -265.4345);266.0347;358.1796;[no object in focus];29.8829;;
121.4918;(400.4268, 101.2524, -264.8012);265.3380;358.1796;[no object in focus];29.9208;;
121.5241;(400.2155, 101.2524, -264.6411);264.9338;358.1796;[no object in focus];29.8322;;
121.5900;(399.3604, 101.2524, -264.0071);264.8919;358.1796;[no object in focus];29.8818;;
121.6233;(399.1406, 101.2524, -263.8575);264.8679;358.1796;[no object in focus];29.9394;;
121.6898;(398.2186, 101.2524, -263.3739);264.8651;358.1796;[no object in focus];29.9073;;
121.7313;(397.7365, 101.2524, -263.2091);264.8640;358.1796;[no object in focus];29.9513;;
121.7746;(397.2438, 101.2524, -263.0848);264.8633;358.1796;[no object in focus];28.5269;;
121.8413;(396.4893, 101.2524, -262.9579);264.8632;358.1796;[no object in focus];28.4670;;
121.8742;(395.9781, 101.2524, -262.9043);264.8632;358.1796;[no object in focus];28.9756;;
121.9404;(395.2021, 101.2524, -262.8596);264.7310;358.1796;[no object in focus];28.8550;;
121.9762;(394.6800, 101.2524, -262.8698);258.8279;358.1796;[no object in focus];29.1148;;
122.0412;(393.8969, 101.2524, -262.9615);257.5411;358.1796;[no object in focus];29.2328;;
122.0750;(393.3751, 101.2524, -263.0464);256.8042;358.1796;[no object in focus];29.4286;;
122.1420;(392.5914, 101.2524, -263.1895);256.7169;358.1796;[no object in focus];29.4797;;
122.1745;(392.0684, 101.2524, -263.2924);256.6683;358.1796;[no object in focus];29.6306;;
122.2411;(391.2831, 101.2524, -263.4543);256.6626;358.1796;[no object in focus];29.6314;;
122.2762;(390.7591, 101.2524, -263.5661);256.6595;358.1796;[no object in focus];29.6051;;
122.3414;(389.9727, 101.2524, -263.7383);256.6591;358.1796;[no object in focus];29.4156;;
122.3759;(389.4481, 101.2524, -263.8554);256.6589;358.1796;[no object in focus];29.7480;;
122.4418;(388.6602, 101.2524, -264.0274);256.6589;358.1796;[no object in focus];29.8059;;
122.4767;(388.1402, 101.2524, -264.0840);256.6589;358.1796;[no object in focus];29.7650;;
122.5412;(387.3795, 101.2524, -264.0543);256.6589;358.1796;[no object in focus];29.8958;;
122.5753;(386.8834, 101.2524, -263.9729);256.6589;358.1796;[no object in focus];29.9210;;
122.6422;(386.1519, 101.2524, -263.7812);256.6589;358.1796;[no object in focus];29.9219;;
122.6764;(385.6708, 101.2524, -263.6171);256.6589;358.1796;[no object in focus];29.8431;;
122.7484;(384.9566, 101.2524, -263.3297);256.6589;358.1796;[no object in focus];29.8961;;
122.7919;(384.2491, 101.2524, -263.0049);256.6589;358.1796;[no object in focus];29.3202;;
122.8250;(384.0145, 101.2524, -262.8902);256.6589;358.1796;[no object in focus];28.7281;;
122.8921;(383.0803, 101.2524, -262.4069);256.6589;358.1796;[no object in focus];28.6928;;
122.9255;(382.8476, 101.2524, -262.2811);256.6589;358.1796;[no object in focus];29.0384;;
122.9932;(381.9196, 101.2524, -261.7634);256.6589;358.1796;[no object in focus];28.9387;;
123.0267;(381.4547, 101.2524, -261.5012);256.6589;358.1796;[no object in focus];29.1323;;
123.0927;(380.7462, 101.2524, -261.1299);256.6589;358.1796;[no object in focus];29.3543;;
123.1271;(380.2605, 101.2524, -260.9156);256.6589;358.1796;[no object in focus];29.4101;;
123.1928;(379.5142, 101.2524, -260.6566);256.6589;358.1796;[no object in focus];29.5425;;
123.2260;(379.2615, 101.2524, -260.5908);256.6589;358.1796;[no object in focus];29.6255;;
123.2924;(378.2377, 101.2524, -260.4217);256.6589;358.1796;[no object in focus];29.5395;;
123.3261;(377.9797, 101.2524, -260.4017);256.6589;358.1796;[no object in focus];29.7320;;
123.3931;(376.9433, 101.2524, -260.3962);256.6589;358.1796;[no object in focus];29.5962;;
123.4266;(376.4231, 101.2524, -260.4285);256.6589;358.1796;[no object in focus];29.7546;;
123.4931;(375.6410, 101.2524, -260.5087);256.6589;358.1796;[no object in focus];29.8353;;
123.5265;(375.1187, 101.2524, -260.5788);256.6589;358.1796;[no object in focus];29.8136;;
123.5950;(374.3341, 101.2524, -260.7027);256.6589;358.1796;[no object in focus];29.8467;;
123.6274;(373.8105, 101.2524, -260.7951);256.6589;358.1796;[no object in focus];29.7152;;
123.6932;(373.0244, 101.2524, -260.9449);256.6589;358.1796;[no object in focus];29.8276;;
123.7278;(372.5001, 101.2524, -261.0504);256.6589;358.1796;[no object in focus];29.9353;;
123.7936;(371.7132, 101.2524, -261.2154);256.6589;358.1796;[no object in focus];29.9469;;
123.8273;(371.1884, 101.2524, -261.3288);256.6589;358.1796;[no object in focus];29.9192;;
123.8940;(370.4010, 101.2524, -261.5027);256.6589;358.1796;[no object in focus];29.8305;;
123.9273;(369.8759, 101.2524, -261.6207);256.6589;358.1796;[no object in focus];29.9225;;
123.9949;(369.0882, 101.2524, -261.8000);256.6589;358.1796;[no object in focus];29.8333;;
124.0278;(368.5630, 101.2524, -261.9207);256.6589;358.1796;[no object in focus];29.8689;;
124.0944;(367.7751, 101.2524, -262.1030);256.6589;358.1796;[no object in focus];29.8332;;
124.1293;(367.2498, 101.2524, -262.2253);256.6589;358.1796;[no object in focus];29.9531;;
124.1940;(366.4618, 101.2524, -262.4095);256.6589;358.1796;[no object in focus];29.7617;;
124.2282;(365.9365, 101.2524, -262.5328);256.6589;358.1796;[no object in focus];30.0360;;
124.2944;(365.1484, 101.2524, -262.7181);256.6589;358.1796;[no object in focus];30.0146;;
124.3280;(364.6230, 101.2524, -262.8419);256.6589;358.1796;[no object in focus];29.9990;;
124.3951;(363.8349, 101.2524, -263.0278);256.6589;358.1796;[no object in focus];29.9510;;
124.4288;(363.3050, 101.2524, -263.1309);258.9450;358.1796;[no object in focus];29.9529;;
124.4988;(362.4988, 101.2524, -263.2030);266.1378;358.1796;[no object in focus];29.8241;;
124.5283;(361.9589, 101.2524, -263.2014);270.1433;358.1796;[no object in focus];29.6792;;
124.5910;(361.1543, 101.2524, -263.1128);277.6438;358.1796;[no object in focus];30.0776;;
124.6248;(360.8896, 101.2524, -263.0598);285.5322;358.1796;[no object in focus];30.4071;;
124.6897;(359.8520, 101.2524, -262.7921);289.7483;358.1796;[no object in focus];30.3245;;
124.7217;(359.5974, 101.2524, -262.7263);297.5228;358.1796;[no object in focus];30.5219;;
124.7876;(358.5962, 101.2524, -262.5117);300.9058;358.1796;[no object in focus];30.4831;;
124.8214;(358.3455, 101.2524, -262.4748);302.8218;358.1796;[no object in focus];30.3919;;
124.8865;(357.3318, 101.2524, -262.4026);303.0292;358.1796;[no object in focus];30.5186;;
124.9192;(357.0760, 101.2524, -262.4013);303.1619;358.1796;[no object in focus];30.4278;;
124.9872;(356.0448, 101.2524, -262.4470);303.1773;358.1796;[no object in focus];30.3323;;
125.0195;(355.7854, 101.2524, -262.4687);303.1855;358.1796;[no object in focus];30.2974;;
125.0864;(355.0047, 101.2524, -262.5528);303.1869;358.1796;[no object in focus];30.2296;;
125.1205;(354.4823, 101.2524, -262.6216);303.1870;358.1796;[no object in focus];30.1623;;
125.1872;(353.4343, 101.2524, -262.7816);303.1871;358.1796;[no object in focus];30.2144;;
125.2204;(353.1717, 101.2524, -262.8253);303.1871;358.1796;[no object in focus];30.0887;;
125.2866;(352.1241, 101.2524, -263.0312);300.9134;358.1796;[no object in focus];30.0622;;
125.3211;(351.8666, 101.2524, -263.1041);294.1552;358.1796;[no object in focus];30.0058;;
125.3894;(350.8564, 101.2524, -263.3568);290.2572;358.1796;[no object in focus];29.8977;;
125.4251;(350.6083, 101.2524, -263.4079);282.2303;358.1796;[no object in focus];29.6809;;
125.4930;(349.6200, 101.2524, -263.6020);278.4447;358.1796;[no object in focus];29.7297;;
125.5271;(349.1233, 101.2524, -263.6984);274.3085;358.1796;[no object in focus];29.6075;;
125.5992;(348.3781, 101.2524, -263.8669);267.2791;358.1796;[no object in focus];29.3704;;
125.6312;(347.8769, 101.2524, -263.9492);266.2133;358.1796;[no object in focus];29.2162;;
125.6669;(347.3728, 101.2524, -263.9896);265.7187;358.1796;[no object in focus];29.3130;;
125.7309;(346.6417, 101.2524, -263.9304);265.6658;358.1796;[no object in focus];29.4850;;
125.7987;(345.9421, 101.2524, -263.7447);265.6333;358.1796;[no object in focus];29.5631;;
125.8340;(345.4890, 101.2524, -263.5677);265.6296;358.1796;[no object in focus];29.5897;;
125.9051;(344.8242, 101.2524, -263.2420);265.6276;358.1796;[no object in focus];29.6562;;
125.9489;(344.3888, 101.2524, -262.9935);265.6273;358.1796;[no object in focus];29.1688;;
125.9825;(343.9583, 101.2524, -262.7254);265.6272;358.1796;[no object in focus];28.5266;;
126.0485;(343.3197, 101.2524, -262.2943);265.6272;358.1796;[no object in focus];28.7156;;
126.0825;(342.8976, 101.2524, -261.9920);265.6272;358.1796;[no object in focus];28.9023;;
126.1512;(342.2673, 101.2524, -261.5234);265.0912;358.1796;[no object in focus];29.0340;;
126.1826;(341.8402, 101.2524, -261.2146);259.0263;358.1796;[no object in focus];29.2034;;
126.2474;(341.1558, 101.2524, -260.8107);255.2623;358.1796;[no object in focus];29.2937;;
126.2809;(340.6835, 101.2524, -260.5656);253.1660;358.1796;[no object in focus];29.5755;;
126.3468;(339.9489, 101.2524, -260.2778);252.9013;358.1796;[no object in focus];29.6115;;
126.3799;(339.4518, 101.2524, -260.1629);252.7545;358.1796;[no object in focus];29.7339;;
126.4464;(338.6994, 101.2524, -260.0862);252.7371;358.1796;[no object in focus];29.7403;;
126.4801;(338.1945, 101.2524, -260.0846);252.7276;358.1796;[no object in focus];29.7962;;
126.5471;(337.4335, 101.2524, -260.1380);252.7264;358.1796;[no object in focus];29.7462;;
126.5805;(336.9242, 101.2524, -260.2028);252.7259;358.1796;[no object in focus];29.8311;;
126.6467;(336.1581, 101.2524, -260.3328);252.7258;358.1796;[no object in focus];29.8578;;
126.6805;(335.6462, 101.2524, -260.4367);252.7257;358.1796;[no object in focus];29.8825;;
126.7474;(334.8770, 101.2524, -260.6119);252.7257;358.1796;[no object in focus];29.8829;;
126.7812;(334.3636, 101.2524, -260.7390);252.7257;358.1796;[no object in focus];29.8763;;
126.8473;(333.5927, 101.2524, -260.9409);252.7257;358.1796;[no object in focus];29.8738;;
126.8835;(333.0784, 101.2524, -261.0816);252.7257;358.1796;[no object in focus];29.6788;;
126.9475;(332.3065, 101.2524, -261.2994);252.7257;358.1796;[no object in focus];29.8508;;
126.9832;(331.7916, 101.2524, -261.4482);252.7257;358.1796;[no object in focus];29.7647;;
127.0176;(331.2766, 101.2524, -261.5991);252.7257;358.1796;[no object in focus];29.7225;;
127.0814;(330.5038, 101.2524, -261.8288);252.7257;358.1796;[no object in focus];29.9678;;
127.1485;(329.7309, 101.2524, -262.0614);252.7257;358.1796;[no object in focus];29.9602;;
127.1815;(329.2155, 101.2524, -262.2177);252.7257;358.1796;[no object in focus];30.0038;;
127.2482;(328.4424, 101.2524, -262.4535);252.7257;358.1796;[no object in focus];29.9564;;
127.2833;(327.9268, 101.2524, -262.6115);252.7257;358.1796;[no object in focus];29.8330;;
127.3482;(327.1536, 101.2524, -262.8492);252.7257;358.1796;[no object in focus];29.9416;;
127.3828;(326.6380, 101.2524, -263.0081);252.7257;358.1796;[no object in focus];29.9084;;
127.4498;(325.8647, 101.2524, -263.2470);252.7257;358.1796;[no object in focus];29.9739;;
127.4828;(325.3491, 101.2524, -263.4065);252.7257;358.1796;[no object in focus];29.9302;;
127.5486;(324.5757, 101.2524, -263.6461);252.7257;358.1796;[no object in focus];29.9364;;
127.5836;(324.0601, 101.2524, -263.8060);252.7257;358.1796;[no object in focus];29.8794;;
127.6489;(323.2866, 101.2524, -264.0460);252.7257;358.1796;[no object in focus];29.9644;;
127.6827;(322.7710, 101.2524, -264.2060);252.7257;358.1796;[no object in focus];29.9705;;
127.7171;(322.2554, 101.2524, -264.3661);252.7257;358.1796;[no object in focus];29.9117;;
127.7833;(321.4819, 101.2524, -264.6064);252.7257;358.1796;[no object in focus];29.9389;;
127.8487;(320.7085, 101.2524, -264.8467);252.7257;358.1796;[no object in focus];29.9832;;
127.8833;(320.1929, 101.2524, -265.0070);252.7257;358.1796;[no object in focus];29.9479;;
127.9492;(319.4145, 101.2524, -265.2191);252.7257;358.1796;[no object in focus];30.0202;;
127.9830;(318.8921, 101.2524, -265.3138);252.7257;358.1796;[no object in focus];29.9819;;
128.0194;(318.3757, 101.2524, -265.3496);252.7257;358.1796;[no object in focus];29.7582;;
128.0688;(317.6145, 101.2524, -265.3043);252.7257;358.1796;[no object in focus];28.4465;;
128.1414;(316.8652, 101.2524, -265.1692);252.7257;358.1796;[no object in focus];28.3767;;
128.1845;(316.3707, 101.2524, -265.0414);252.7257;358.1796;[no object in focus];27.6318;;
128.2176;(315.8794, 101.2524, -264.8902);250.3432;358.1796;[no object in focus];27.8705;;
128.2863;(315.1324, 101.2524, -264.6743);243.0168;358.1796;[no object in focus];28.0923;;
128.3178;(314.6212, 101.2524, -264.5668);239.4861;358.1796;[no object in focus];28.4454;;
128.3849;(313.8409, 101.2524, -264.4521);231.4322;358.1796;[no object in focus];28.6688;;
128.4191;(313.3127, 101.2524, -264.4258);227.3509;358.1796;[no object in focus];28.7574;;
128.4827;(312.5163, 101.2524, -264.4476);219.4646;358.1796;[no object in focus];29.1927;;
128.5460;(311.7257, 101.2524, -264.5700);215.6093;358.1796;[no object in focus];29.4050;;
128.5780;(311.2087, 101.2524, -264.7074);208.1709;358.1796;[no object in focus];29.8210;;
128.6410;(310.4462, 101.2524, -264.9627);206.5934;358.1796;[no object in focus];29.9678;;
128.6758;(309.9415, 101.2524, -265.1461);205.6147;358.1796;[no object in focus];30.0158;;
128.7413;(309.1841, 101.2524, -265.4233);205.4985;358.1796;[no object in focus];29.9840;;
128.7760;(308.6786, 101.2524, -265.6079);205.4350;358.1796;[no object in focus];29.9868;;
128.8417;(307.9183, 101.2524, -265.8809);205.4277;358.1796;[no object in focus];29.9895;;
128.8761;(307.4056, 101.2524, -266.0351);205.4237;358.1796;[no object in focus];29.9825;;
128.9418;(306.6275, 101.2524, -266.2063);205.4232;358.1796;[no object in focus];29.9295;;
128.9758;(306.1062, 101.2524, -266.2705);205.4229;358.1796;[no object in focus];30.0105;;
129.0420;(305.3225, 101.2524, -266.3035);205.4229;358.1796;[no object in focus];30.0212;;
129.0769;(304.8008, 101.2524, -266.2859);205.4229;358.1796;[no object in focus];29.9129;;
129.1425;(304.0187, 101.2524, -266.2159);205.4229;358.1796;[no object in focus];29.9587;;
129.1768;(303.5009, 101.2524, -266.1250);211.1829;358.1796;[no object in focus];29.9493;;
129.2455;(302.7406, 101.2524, -265.9030);215.1320;358.1796;[no object in focus];29.7915;;
