*****
Patient: *id_1*
Time: *12-13-58-15-01-2016*
-----
Time;Position;Rotation.X;Rotation.Y;Focus;FPS;Input;
624.3730;(362.5981, 101.2524, -443.8570);85.7707;359.6799;[no object in focus];57.2492;;
624.4219;(363.4059, 101.2524, -443.7973);85.7707;359.6799;[no object in focus];57.5254;;
624.4747;(363.9444, 101.2524, -443.7575);85.7707;359.6799;[no object in focus];58.0637;;
624.5101;(364.4829, 101.2524, -443.7177);85.7707;359.6799;[no object in focus];57.7785;;
624.5701;(365.2907, 101.2524, -443.6580);85.7707;359.6799;[no object in focus];55.7155;;
624.6186;(366.0985, 101.2524, -443.5983);85.7707;359.6799;[no object in focus];56.2677;;
624.6716;(366.6370, 101.2524, -443.5585);85.7707;359.6799;[no object in focus];57.2401;;
624.7209;(367.4448, 101.2524, -443.4988);85.7707;359.6799;[no object in focus];57.4012;;
624.7734;(367.9833, 101.2524, -443.4590);85.7707;359.6799;[no object in focus];58.0556;;
624.8183;(368.5218, 101.2524, -443.4193);85.7707;359.6799;[no object in focus];54.4181;;
624.8701;(369.3296, 101.2524, -443.3596);85.7707;359.6799;[no object in focus];55.6366;;
624.9205;(370.1373, 101.2524, -443.2999);85.7707;359.6799;[no object in focus];56.1029;;
624.9724;(370.6758, 101.2524, -443.2601);85.7707;359.6799;[no object in focus];57.0424;;
625.0210;(371.4836, 101.2524, -443.2004);85.7707;359.6799;[no object in focus];57.3165;;
625.0721;(372.0221, 101.2524, -443.1606);85.7707;359.6799;[no object in focus];58.1213;;
625.1227;(372.8300, 101.2524, -443.1020);86.0087;359.6799;[no object in focus];58.2027;;
625.1741;(373.3691, 101.2524, -443.0718);87.4404;359.6799;[no object in focus];58.4969;;
625.2255;(374.1784, 101.2524, -443.0377);87.7158;359.6799;[no object in focus];58.5602;;
625.2701;(374.7180, 101.2524, -443.0174);87.9100;359.6799;[no object in focus];55.4240;;
625.3196;(375.5275, 101.2524, -442.9880);87.9410;359.6799;[no object in focus];56.4179;;
625.3710;(376.0672, 101.2524, -442.9688);87.9645;359.6799;[no object in focus];57.2139;;
625.4203;(376.8767, 101.2524, -442.9401);87.9681;359.6799;[no object in focus];57.8945;;
625.4713;(377.4164, 101.2524, -442.9210);87.9708;359.6799;[no object in focus];58.3365;;
625.5195;(378.2259, 101.2524, -442.8923);87.9712;359.6799;[no object in focus];58.7913;;
625.5710;(378.7656, 101.2524, -442.8732);87.9715;359.6799;[no object in focus];59.1145;;
625.6206;(379.5751, 101.2524, -442.8445);87.9716;359.6799;[no object in focus];59.3763;;
625.6702;(380.1147, 101.2524, -442.8254);87.9716;359.6799;[no object in focus];59.7688;;
625.7210;(380.9243, 101.2524, -442.7968);87.9716;359.6799;[no object in focus];59.5410;;
625.7700;(381.4639, 101.2524, -442.7777);87.9716;359.6799;[no object in focus];60.0431;;
625.8196;(382.2734, 101.2524, -442.7490);87.9716;359.6799;[no object in focus];60.1179;;
625.8707;(382.8131, 101.2524, -442.7299);87.9716;359.6799;[no object in focus];59.8436;;
625.9202;(383.6226, 101.2524, -442.7013);87.9716;359.6799;[no object in focus];59.9687;;
625.9707;(384.1623, 101.2524, -442.6822);87.9716;359.6799;[no object in focus];59.8882;;
626.0201;(384.9718, 101.2524, -442.6535);87.9716;359.6799;[no object in focus];59.8606;;
626.0713;(385.5115, 101.2524, -442.6344);87.9716;359.6799;[no object in focus];59.7621;;
626.1204;(386.3210, 101.2524, -442.6057);87.9716;359.6799;[no object in focus];59.9393;;
626.1706;(386.8607, 101.2524, -442.5866);87.9716;359.6799;[no object in focus];60.0626;;
626.2201;(387.6702, 101.2524, -442.5580);87.9716;359.6799;[no object in focus];60.0165;;
626.2704;(388.2098, 101.2524, -442.5389);87.9716;359.6799;[no object in focus];60.1046;;
626.3200;(389.0193, 101.2524, -442.5102);87.9716;359.6799;[no object in focus];60.0657;;
626.3708;(389.5590, 101.2524, -442.4911);87.9716;359.6799;[no object in focus];59.9941;;
626.4213;(390.3685, 101.2524, -442.4625);87.9716;359.6799;[no object in focus];59.6134;;
626.4716;(390.9082, 101.2524, -442.4434);87.9716;359.6799;[no object in focus];59.8629;;
626.5208;(391.7177, 101.2524, -442.4147);87.9716;359.6799;[no object in focus];59.9603;;
626.5707;(392.2574, 101.2524, -442.3956);87.9716;359.6799;[no object in focus];55.2180;;
626.6218;(393.0669, 101.2524, -442.3669);87.9716;359.6799;[no object in focus];55.9659;;
626.6725;(393.6066, 101.2524, -442.3478);87.9716;359.6799;[no object in focus];56.9147;;
626.7213;(394.4161, 101.2524, -442.3192);87.9716;359.6799;[no object in focus];57.5877;;
626.7715;(394.9557, 101.2524, -442.3001);87.9716;359.6799;[no object in focus];58.5677;;
626.8218;(395.7653, 101.2524, -442.2714);87.9716;359.6799;[no object in focus];58.8156;;
626.8727;(396.3049, 101.2524, -442.2523);87.9716;359.6799;[no object in focus];58.9018;;
626.9212;(397.1144, 101.2524, -442.2237);87.9716;359.6799;[no object in focus];59.3191;;
626.9716;(397.6541, 101.2524, -442.2046);87.9716;359.6799;[no object in focus];59.7428;;
627.0224;(398.4636, 101.2524, -442.1759);87.9716;359.6799;[no object in focus];59.4124;;
627.0718;(399.0033, 101.2524, -442.1568);87.9716;359.6799;[no object in focus];59.8839;;
627.1225;(399.8128, 101.2524, -442.1281);87.9716;359.6799;[no object in focus];59.9519;;
627.1725;(400.3525, 101.2524, -442.1090);87.9716;359.6799;[no object in focus];59.8240;;
627.2214;(401.1620, 101.2524, -442.0804);87.9716;359.6799;[no object in focus];60.0023;;
627.2734;(401.7017, 101.2524, -442.0613);87.9716;359.6799;[no object in focus];59.5754;;
627.3221;(402.5112, 101.2524, -442.0326);87.9716;359.6799;[no object in focus];59.8081;;
627.3721;(403.0508, 101.2524, -442.0135);87.9716;359.6799;[no object in focus];60.1655;;
627.4225;(403.8604, 101.2524, -441.9849);87.9716;359.6799;[no object in focus];59.7544;;
627.4724;(404.4000, 101.2524, -441.9658);87.9716;359.6799;[no object in focus];60.1201;;
627.5231;(405.2095, 101.2524, -441.9371);87.9716;359.6799;[no object in focus];59.9817;;
627.5734;(405.7492, 101.2524, -441.9180);87.9716;359.6799;[no object in focus];59.8418;;
627.6218;(406.5587, 101.2524, -441.8893);87.9716;359.6799;[no object in focus];60.0030;;
627.6742;(407.0984, 101.2524, -441.8702);87.9716;359.6799;[no object in focus];59.5324;;
627.7225;(407.9079, 101.2524, -441.8416);87.9716;359.6799;[no object in focus];59.8956;;
627.7726;(408.4476, 101.2524, -441.8225);87.9716;359.6799;[no object in focus];60.1445;;
627.8230;(409.2571, 101.2524, -441.7938);87.9716;359.6799;[no object in focus];59.6287;;
627.8729;(409.7968, 101.2524, -441.7747);87.9716;359.6799;[no object in focus];60.1536;;
627.9235;(410.6063, 101.2524, -441.7461);87.9716;359.6799;[no object in focus];59.6644;;
627.9745;(411.1459, 101.2524, -441.7270);87.9716;359.6799;[no object in focus];59.6428;;
628.0234;(411.9554, 101.2524, -441.6983);87.9716;359.6799;[no object in focus];59.9501;;
628.0735;(412.4951, 101.2524, -441.6792);87.9716;359.6799;[no object in focus];60.1028;;
628.1241;(413.3046, 101.2524, -441.6505);87.9716;359.6799;[no object in focus];59.7385;;
628.1731;(413.8443, 101.2524, -441.6314);87.9716;359.6799;[no object in focus];60.2777;;
628.2236;(414.6538, 101.2524, -441.6028);87.9716;359.6799;[no object in focus];59.8224;;
628.2735;(415.1935, 101.2524, -441.5837);87.9716;359.6799;[no object in focus];60.1325;;
628.3228;(416.0030, 101.2524, -441.5550);87.9716;359.6799;[no object in focus];55.4363;;
628.3752;(416.5427, 101.2524, -441.5359);87.9716;359.6799;[no object in focus];55.8456;;
628.4235;(417.3522, 101.2524, -441.5073);87.9716;359.6799;[no object in focus];56.7348;;
628.4745;(417.8918, 101.2524, -441.4882);87.9716;359.6799;[no object in focus];57.7835;;
628.5231;(418.7014, 101.2524, -441.4595);87.9716;359.6799;[no object in focus];58.3533;;
628.5746;(419.2410, 101.2524, -441.4404);87.9716;359.6799;[no object in focus];58.7107;;
628.6245;(420.0505, 101.2524, -441.4117);87.9716;359.6799;[no object in focus];59.1597;;
628.6740;(420.5902, 101.2524, -441.3926);87.9716;359.6799;[no object in focus];59.5202;;
628.7239;(421.3997, 101.2524, -441.3640);87.9716;359.6799;[no object in focus];59.2916;;
628.7753;(421.9394, 101.2524, -441.3449);87.9716;359.6799;[no object in focus];59.3587;;
628.8236;(422.7489, 101.2524, -441.3162);87.9716;359.6799;[no object in focus];59.7822;;
628.8750;(423.2886, 101.2524, -441.2971);87.9716;359.6799;[no object in focus];59.6537;;
628.9244;(424.0981, 101.2524, -441.2685);87.9716;359.6799;[no object in focus];59.6893;;
628.9755;(424.6378, 101.2524, -441.2494);87.9716;359.6799;[no object in focus];59.6720;;
629.0244;(425.4473, 101.2524, -441.2207);87.9716;359.6799;[no object in focus];60.0219;;
629.0748;(425.9869, 101.2524, -441.2016);87.9716;359.6799;[no object in focus];59.9647;;
629.1088;(426.5266, 101.2524, -441.1825);87.9716;359.6799;[no object in focus];59.8049;;
629.1593;(427.3361, 101.2524, -441.1538);87.9716;359.6799;[no object in focus];59.5853;;
629.2090;(427.8758, 101.2524, -441.1347);87.9716;359.6799;[no object in focus];59.7858;;
629.2747;(428.6853, 101.2524, -441.1061);87.9716;359.6799;[no object in focus];60.1682;;
629.3089;(429.2250, 101.2524, -441.0870);87.9716;359.6799;[no object in focus];59.8506;;
629.3597;(430.0345, 101.2524, -441.0583);87.9716;359.6799;[no object in focus];59.6826;;
629.4094;(430.5742, 101.2524, -441.0392);87.9716;359.6799;[no object in focus];59.7706;;
629.4590;(431.3837, 101.2524, -441.0106);87.9716;359.6799;[no object in focus];59.9692;;
629.5089;(431.9233, 101.2524, -440.9915);87.9716;359.6799;[no object in focus];60.0409;;
629.5590;(432.7328, 101.2524, -440.9628);87.9716;359.6799;[no object in focus];60.0487;;
629.6090;(433.2725, 101.2524, -440.9437);87.9716;359.6799;[no object in focus];60.0297;;
629.6595;(434.0820, 101.2524, -440.9150);87.9716;359.6799;[no object in focus];59.8769;;
629.7097;(434.6217, 101.2524, -440.8959);87.9716;359.6799;[no object in focus];59.8688;;
629.7592;(435.4312, 101.2524, -440.8673);87.9716;359.6799;[no object in focus];60.0253;;
629.8099;(435.9709, 101.2524, -440.8482);87.9716;359.6799;[no object in focus];59.8042;;
629.8598;(436.7804, 101.2524, -440.8195);87.9716;359.6799;[no object in focus];59.8920;;
629.9099;(437.3201, 101.2524, -440.8004);87.9716;359.6799;[no object in focus];59.8878;;
629.9607;(438.1296, 101.2524, -440.7718);87.9716;359.6799;[no object in focus];59.5636;;
630.0103;(438.6693, 101.2524, -440.7527);87.9716;359.6799;[no object in focus];59.8170;;
630.0599;(439.4788, 101.2524, -440.7240);87.9716;359.6799;[no object in focus];54.9451;;
630.1114;(440.0184, 101.2524, -440.7049);87.9716;359.6799;[no object in focus];55.7793;;
630.1608;(440.8279, 101.2524, -440.6762);87.9716;359.6799;[no object in focus];56.9861;;
630.2108;(441.3676, 101.2524, -440.6571);87.9716;359.6799;[no object in focus];57.7272;;
630.2609;(442.1771, 101.2524, -440.6285);87.9716;359.6799;[no object in focus];58.3028;;
630.3111;(442.7168, 101.2524, -440.6094);87.9716;359.6799;[no object in focus];58.7028;;
630.3604;(443.5263, 101.2524, -440.5807);87.9716;359.6799;[no object in focus];59.2838;;
630.4108;(444.0660, 101.2524, -440.5616);87.9716;359.6799;[no object in focus];59.3864;;
630.4611;(444.8755, 101.2524, -440.5330);87.9716;359.6799;[no object in focus];59.5606;;
630.5109;(445.4152, 101.2524, -440.5139);87.9716;359.6799;[no object in focus];59.6714;;
630.5609;(446.2247, 101.2524, -440.4852);87.9716;359.6799;[no object in focus];59.7762;;
630.6113;(446.7643, 101.2524, -440.4661);87.9716;359.6799;[no object in focus];59.8215;;
630.6614;(447.5739, 101.2524, -440.4374);87.9716;359.6799;[no object in focus];59.8295;;
630.7112;(448.1135, 101.2524, -440.4183);87.9716;359.6799;[no object in focus];59.9527;;
630.7612;(448.9230, 101.2524, -440.3897);87.9716;359.6799;[no object in focus];59.9848;;
630.8120;(449.4627, 101.2524, -440.3706);87.9716;359.6799;[no object in focus];59.7094;;
630.8629;(450.2722, 101.2524, -440.3419);87.9716;359.6799;[no object in focus];59.7895;;
630.9119;(450.8119, 101.2524, -440.3228);87.9716;359.6799;[no object in focus];59.9120;;
630.9631;(451.6214, 101.2524, -440.2942);87.9716;359.6799;[no object in focus];59.5492;;
631.0129;(452.1611, 101.2524, -440.2751);87.9716;359.6799;[no object in focus];59.6540;;
631.0628;(452.9706, 101.2524, -440.2464);87.9716;359.6799;[no object in focus];59.7727;;
631.1143;(453.5103, 101.2524, -440.2273);87.9716;359.6799;[no object in focus];59.3136;;
631.1627;(454.3198, 101.2524, -440.1986);87.9716;359.6799;[no object in focus];59.9903;;
631.2131;(454.8594, 101.2524, -440.1795);87.9716;359.6799;[no object in focus];60.0007;;
631.2631;(455.6689, 101.2524, -440.1509);87.9716;359.6799;[no object in focus];59.9754;;
631.3140;(456.2086, 101.2524, -440.1318);87.9716;359.6799;[no object in focus];59.6777;;
631.3629;(457.0181, 101.2524, -440.1031);87.9716;359.6799;[no object in focus];60.1784;;
631.4132;(457.5578, 101.2524, -440.0840);87.9716;359.6799;[no object in focus];60.0940;;
631.4641;(458.3673, 101.2524, -440.0554);87.9716;359.6799;[no object in focus];59.7608;;
631.5130;(458.9070, 101.2524, -440.0363);87.9716;359.6799;[no object in focus];60.1524;;
631.5628;(459.7165, 101.2524, -440.0076);87.9716;359.6799;[no object in focus];60.2305;;
631.6130;(460.2562, 101.2524, -439.9885);87.9716;359.6799;[no object in focus];60.1059;;
631.6624;(461.0657, 101.2524, -439.9598);87.9716;359.6799;[no object in focus];60.2889;;
631.7129;(461.6053, 101.2524, -439.9407);87.9716;359.6799;[no object in focus];60.0204;;
631.7787;(462.4149, 101.2524, -439.9121);87.9716;359.6799;[no object in focus];55.1421;;
631.8138;(462.9545, 101.2524, -439.8930);87.9716;359.6799;[no object in focus];55.4322;;
631.8627;(463.7640, 101.2524, -439.8643);87.9716;359.6799;[no object in focus];56.9601;;
631.9128;(464.3037, 101.2524, -439.8452);87.9716;359.6799;[no object in focus];57.7056;;
631.9629;(465.1132, 101.2524, -439.8166);87.9716;359.6799;[no object in focus];58.2847;;
632.0136;(465.6529, 101.2524, -439.7975);87.9716;359.6799;[no object in focus];58.4563;;
632.0627;(466.4624, 101.2524, -439.7688);87.9716;359.6799;[no object in focus];59.1624;;
632.1125;(467.0021, 101.2524, -439.7497);87.9716;359.6799;[no object in focus];59.5025;;
632.1636;(467.8116, 101.2524, -439.7210);87.9716;359.6799;[no object in focus];59.3147;;
632.2128;(468.3513, 101.2524, -439.7019);87.9716;359.6799;[no object in focus];59.7659;;
632.2638;(469.1608, 101.2524, -439.6733);87.9716;359.6799;[no object in focus];59.4601;;
632.3129;(469.7004, 101.2524, -439.6542);87.9716;359.6799;[no object in focus];59.9062;;
632.3635;(470.5099, 101.2524, -439.6255);87.9716;359.6799;[no object in focus];59.8297;;
632.4141;(471.0496, 101.2524, -439.6064);87.9716;359.6799;[no object in focus];59.6469;;
632.4640;(471.8591, 101.2524, -439.5778);87.9716;359.6799;[no object in focus];59.7660;;
632.5140;(472.3988, 101.2524, -439.5587);87.9716;359.6799;[no object in focus];59.8232;;
632.5646;(473.2083, 101.2524, -439.5300);87.9716;359.6799;[no object in focus];59.6706;;
632.6155;(473.7480, 101.2524, -439.5109);88.7518;359.6799;[no object in focus];59.3956;;
632.6646;(474.5576, 101.2524, -439.5174);95.2852;359.6799;[no object in focus];59.8321;;
632.7134;(475.0910, 101.2524, -439.5966);105.0469;359.6799;[no object in focus];60.2423;;
632.7631;(475.8641, 101.2524, -439.8370);110.4150;359.6799;[no object in focus];60.3234;;
632.8132;(476.3677, 101.2524, -440.0318);112.2878;359.6799;[no object in focus];60.1699;;
632.8630;(477.1158, 101.2524, -440.3424);112.9253;359.6799;[no object in focus];60.1888;;
632.9133;(477.6128, 101.2524, -440.5535);113.1458;359.6799;[no object in focus];60.1084;;
632.9637;(478.3575, 101.2524, -440.8723);113.2218;359.6799;[no object in focus];59.8273;;
633.0129;(478.8537, 101.2524, -441.0853);113.2468;359.6799;[no object in focus];60.2011;;
633.0634;(479.5979, 101.2524, -441.4050);113.2558;359.6799;[no object in focus];59.9462;;
633.1127;(480.0940, 101.2524, -441.6183);113.2588;359.6799;[no object in focus];60.2233;;
633.1633;(480.8382, 101.2524, -441.9381);113.2599;359.6799;[no object in focus];60.0303;;
633.2139;(481.3343, 101.2524, -442.1514);113.2602;359.6799;[no object in focus];59.7911;;
633.2637;(482.0784, 101.2524, -442.4713);113.2603;359.6799;[no object in focus];59.8924;;
633.3140;(482.5745, 101.2524, -442.6845);113.2604;359.6799;[no object in focus];59.7970;;
633.3637;(483.3235, 101.2524, -442.9875);113.2604;359.6799;[no object in focus];59.9397;;
633.4144;(483.8315, 101.2524, -443.1436);113.2604;359.6799;[no object in focus];59.7295;;
633.4641;(484.6027, 101.2524, -443.2973);113.2604;359.6799;[no object in focus];59.9429;;
633.5141;(485.1200, 101.2524, -443.3497);113.2604;359.6799;[no object in focus];59.9012;;
633.5804;(486.1511, 101.2524, -443.3333);113.2604;359.6799;[no object in focus];56.9094;;
633.6137;(486.4073, 101.2524, -443.3068);113.2604;359.6799;[no object in focus];55.8004;;
633.6644;(487.1729, 101.2524, -443.1859);113.2604;359.6799;[no object in focus];56.6934;;
633.7139;(487.6813, 101.2524, -443.0775);113.2604;359.6799;[no object in focus];57.6947;;
633.7646;(488.4415, 101.2524, -442.8833);113.2604;359.6799;[no object in focus];58.1267;;
633.8142;(488.9471, 101.2524, -442.7374);113.2604;359.6799;[no object in focus];58.7428;;
633.8647;(489.7040, 101.2524, -442.4998);113.2604;359.6799;[no object in focus];58.9258;;
633.9143;(490.2080, 101.2524, -442.3318);113.2604;359.6799;[no object in focus];59.3496;;
633.9648;(490.9631, 101.2524, -442.0686);113.2604;359.6799;[no object in focus];59.4362;;
634.0143;(491.4661, 101.2524, -441.8875);113.2604;359.6799;[no object in focus];59.7002;;
634.0651;(492.2202, 101.2524, -441.6092);113.2604;359.6799;[no object in focus];59.5787;;
634.1149;(492.7226, 101.2524, -441.4203);113.2604;359.6799;[no object in focus];59.7644;;
634.1657;(493.4759, 101.2524, -441.1332);113.2604;359.6799;[no object in focus];59.6193;;
634.2143;(493.9781, 101.2524, -440.9400);113.2604;359.6799;[no object in focus];59.9887;;
634.2654;(494.7311, 101.2524, -440.6478);113.2604;359.6799;[no object in focus];59.8027;;
634.3145;(495.2330, 101.2524, -440.4518);113.2604;359.6799;[no object in focus];59.9684;;
634.3659;(495.9860, 101.2524, -440.1570);113.2604;359.6799;[no object in focus];59.7412;;
634.4153;(496.4890, 101.2524, -439.9625);113.2604;359.6799;[no object in focus];59.7809;;
634.4656;(497.2486, 101.2524, -439.6854);113.2604;359.6799;[no object in focus];59.9578;;
634.5151;(497.7609, 101.2524, -439.5260);113.2604;359.6799;[no object in focus];60.0902;;
634.5660;(498.5374, 101.2524, -439.3627);113.2604;359.6799;[no object in focus];59.7791;;
634.6153;(499.0559, 101.2524, -439.3111);113.2604;359.6799;[no object in focus];59.8983;;
634.6660;(499.8284, 101.2524, -439.3188);113.2604;359.6799;[no object in focus];59.9514;;
634.7158;(500.3390, 101.2524, -439.3725);113.2604;359.6799;[no object in focus];59.8608;;
634.7657;(501.0999, 101.2524, -439.5081);113.2604;359.6799;[no object in focus];60.0889;;
634.8161;(501.6045, 101.2524, -439.6271);113.2604;359.6799;[no object in focus];59.7306;;
634.8663;(502.3586, 101.2524, -439.8382);113.2604;359.6799;[no object in focus];59.9025;;
634.9172;(502.8597, 101.2524, -439.9958);113.2604;359.6799;[no object in focus];59.9223;;
634.9678;(503.6097, 101.2524, -440.2514);113.2604;359.6799;[no object in focus];59.9367;;
635.0169;(504.1088, 101.2524, -440.4318);113.2604;359.6799;[no object in focus];60.0630;;
635.0677;(504.8566, 101.2524, -440.7134);113.2604;359.6799;[no object in focus];59.9982;;
635.1155;(505.3560, 101.2524, -440.9033);113.2604;359.6799;[no object in focus];60.0733;;
635.1671;(506.1131, 101.2524, -441.1675);113.2604;359.6799;[no object in focus];59.6969;;
635.2170;(506.6252, 101.2524, -441.3080);113.2604;359.6799;[no object in focus];59.6313;;
635.2670;(507.3964, 101.2524, -441.4230);113.2604;359.6799;[no object in focus];59.8711;;
635.3165;(507.9081, 101.2524, -441.4368);113.2604;359.6799;[no object in focus];59.9249;;
635.3672;(508.6723, 101.2524, -441.3839);113.2604;359.6799;[no object in focus];59.9111;;
635.4169;(509.1799, 101.2524, -441.3102);113.2604;359.6799;[no object in focus];60.0403;;
635.4672;(509.9392, 101.2524, -441.1560);113.2604;359.6799;[no object in focus];60.0746;;
635.5172;(510.4443, 101.2524, -441.0306);113.2604;359.6799;[no object in focus];59.9338;;
635.5676;(511.2008, 101.2524, -440.8167);113.2604;359.6799;[no object in focus];60.0299;;
635.6169;(511.7045, 101.2524, -440.6607);113.2604;359.6799;[no object in focus];60.0059;;
635.6675;(512.4594, 101.2524, -440.4116);113.2604;359.6799;[no object in focus];59.9974;;
635.7172;(512.9622, 101.2524, -440.2375);113.2604;359.6799;[no object in focus];59.9064;;
635.7677;(513.7161, 101.2524, -439.9676);113.2604;359.6799;[no object in focus];59.9231;;
635.8171;(514.2184, 101.2524, -439.7829);113.2604;359.6799;[no object in focus];59.9686;;
635.8680;(514.9716, 101.2524, -439.5006);113.2604;359.6799;[no object in focus];59.8960;;
635.9176;(515.4736, 101.2524, -439.3097);113.2604;359.6799;[no object in focus];59.8327;;
635.9683;(516.2265, 101.2524, -439.0201);113.2604;359.6799;[no object in focus];60.0595;;
636.0175;(516.7283, 101.2524, -438.8255);113.2604;359.6799;[no object in focus];60.1132;;
636.0682;(517.4840, 101.2524, -438.5409);113.2604;359.6799;[no object in focus];60.0087;;
636.1179;(517.9940, 101.2524, -438.3734);113.2604;359.6799;[no object in focus];59.9434;;
636.1697;(518.7690, 101.2524, -438.1793);113.2604;359.6799;[no object in focus];59.9745;;
636.2181;(519.2907, 101.2524, -438.0893);113.2604;359.6799;[no object in focus];59.8825;;
636.2688;(520.0793, 101.2524, -437.9968);113.2604;359.6799;[no object in focus];59.8433;;
636.3182;(520.8731, 101.2524, -437.9445);113.2604;359.6799;[no object in focus];59.8902;;
636.3689;(521.4046, 101.2524, -437.9251);113.2604;359.6799;[no object in focus];59.8976;;
636.4185;(522.2043, 101.2524, -437.9157);113.2604;359.6799;[no object in focus];60.1706;;
636.4686;(522.7387, 101.2524, -437.9202);113.2604;359.6799;[no object in focus];60.0021;;
636.5184;(523.5414, 101.2524, -437.9429);113.2604;359.6799;[no object in focus];59.8690;;
636.5691;(524.0773, 101.2524, -437.9646);113.2604;359.6799;[no object in focus];59.8855;;
636.6189;(524.8820, 101.2524, -438.0011);113.2604;359.6799;[no object in focus];59.8695;;
636.6688;(525.4192, 101.2524, -438.0268);113.2604;359.6799;[no object in focus];60.0577;;
636.7185;(526.2253, 101.2524, -438.0714);113.2604;359.6799;[no object in focus];60.0119;;
636.7694;(526.7630, 101.2524, -438.1031);113.2604;359.6799;[no object in focus];59.8671;;
636.8190;(527.5698, 101.2524, -438.1525);113.2604;359.6799;[no object in focus];59.8357;;
636.8701;(528.1079, 101.2524, -438.1868);113.2604;359.6799;[no object in focus];59.8143;;
636.9186;(528.9151, 101.2524, -438.2408);113.2604;359.6799;[no object in focus];60.1187;;
636.9700;(529.4534, 101.2524, -438.2765);113.2604;359.6799;[no object in focus];59.7717;;
637.0194;(530.2610, 101.2524, -438.3294);113.2604;359.6799;[no object in focus];59.8411;;
637.0703;(530.7997, 101.2524, -438.3631);113.2604;359.6799;[no object in focus];59.7937;;
637.1190;(531.6077, 101.2524, -438.4124);113.2604;359.6799;[no object in focus];59.8263;;
637.1703;(532.1464, 101.2524, -438.4461);113.2604;359.6799;[no object in focus];59.8202;;
637.2196;(532.9543, 101.2524, -438.5007);113.2604;359.6799;[no object in focus];59.6781;;
637.2706;(533.4927, 101.2524, -438.5395);113.2604;359.6799;[no object in focus];59.8163;;
637.3193;(534.3002, 101.2524, -438.5996);113.2604;359.6799;[no object in focus];59.8574;;
637.3702;(534.8387, 101.2524, -438.6387);113.2604;359.6799;[no object in focus];59.9659;;
637.4199;(535.6463, 101.2524, -438.6985);113.2604;359.6799;[no object in focus];59.9465;;
637.4706;(536.1847, 101.2524, -438.7390);113.2604;359.6799;[no object in focus];59.9108;;
637.5194;(536.9922, 101.2524, -438.8004);113.2604;359.6799;[no object in focus];60.0605;;
637.5706;(537.5305, 101.2524, -438.8426);113.2604;359.6799;[no object in focus];59.8948;;
637.6202;(538.3380, 101.2524, -438.9046);113.2604;359.6799;[no object in focus];59.8741;;
637.6702;(538.8764, 101.2524, -438.9448);113.2604;359.6799;[no object in focus];60.1467;;
637.7198;(539.6841, 101.2524, -439.0042);113.2604;359.6799;[no object in focus];60.0854;;
637.7711;(540.2224, 101.2524, -439.0452);113.2604;359.6799;[no object in focus];59.8364;;
637.8207;(541.0301, 101.2524, -439.1046);113.2604;359.6799;[no object in focus];59.7412;;
637.8707;(541.5685, 101.2524, -439.1443);113.2604;359.6799;[no object in focus];60.0776;;
637.9206;(542.3763, 101.2524, -439.2028);113.2604;359.6799;[no object in focus];59.9626;;
637.9717;(542.9150, 101.2524, -439.2399);113.2604;359.6799;[no object in focus];59.7801;;
638.0206;(543.7231, 101.2524, -439.2934);113.2604;359.6799;[no object in focus];59.9807;;
638.0716;(544.2620, 101.2524, -439.3280);113.2604;359.6799;[no object in focus];59.8444;;
638.1213;(545.0703, 101.2524, -439.3795);113.2604;359.6799;[no object in focus];59.8271;;
638.1711;(545.6090, 101.2524, -439.4152);113.2604;359.6799;[no object in focus];60.0780;;
638.2208;(546.4171, 101.2524, -439.4705);113.2604;359.6799;[no object in focus];59.9573;;
638.2723;(546.9556, 101.2524, -439.5086);113.2604;359.6799;[no object in focus];59.7180;;
638.3215;(547.7634, 101.2524, -439.5671);113.2604;359.6799;[no object in focus];59.9876;;
638.3738;(548.3019, 101.2524, -439.6061);113.2604;359.6799;[no object in focus];54.0698;;
638.4214;(549.1097, 101.2524, -439.6637);113.2604;359.6799;[no object in focus];55.5780;;
638.4719;(549.6484, 101.2524, -439.7005);113.2604;359.6799;[no object in focus];57.0650;;
638.5214;(550.4567, 101.2524, -439.7410);113.2604;359.6799;[no object in focus];57.6745;;
638.5717;(550.9958, 101.2524, -439.7579);113.2604;359.6799;[no object in focus];58.5185;;
638.6213;(551.8044, 101.2524, -439.7666);113.2604;359.6799;[no object in focus];58.7431;;
638.6726;(552.3431, 101.2524, -439.7589);113.2604;359.6799;[no object in focus];58.9114;;
638.7215;(553.1505, 101.2524, -439.7299);113.2604;359.6799;[no object in focus];59.2650;;
638.7725;(553.6884, 101.2524, -439.7014);113.2604;359.6799;[no object in focus];59.4014;;
638.8218;(554.4948, 101.2524, -439.6476);113.2604;359.6799;[no object in focus];59.5584;;
638.8728;(555.0321, 101.2524, -439.6053);113.2604;359.6799;[no object in focus];59.5860;;
638.9216;(555.8374, 101.2524, -439.5325);113.2604;359.6799;[no object in focus];59.8827;;
638.9727;(556.3740, 101.2524, -439.4795);113.2604;359.6799;[no object in focus];59.7551;;
639.0222;(557.1788, 101.2524, -439.3954);113.2604;359.6799;[no object in focus];59.9132;;
639.0731;(557.7153, 101.2524, -439.3383);113.2604;359.6799;[no object in focus];59.7219;;
639.1219;(558.5198, 101.2524, -439.2498);113.2604;359.6799;[no object in focus];60.0489;;
