*****
Patient: *id_1*
Time: *12-36-35-15-01-2016*
-----
Time;Position;Rotation.X;Rotation.Y;Focus;FPS;Input;
173.7803;(-332.4949, 101.2524, 69.3325);19.7932;1.8359;[no object in focus];59.8495;;
173.8303;(-332.4849, 101.2524, 70.1321);19.7932;1.8359;[no object in focus];59.9227;;
173.8803;(-332.4903, 101.2524, 70.6665);19.0527;1.8359;[no object in focus];59.9289;;
173.9309;(-332.5117, 101.2524, 71.4695);18.0540;1.8359;[no object in focus];59.8072;;
173.9817;(-332.5023, 101.2524, 72.0019);17.7147;1.8359;[no object in focus];59.5948;;
174.0311;(-332.4370, 101.2524, 72.7944);17.6029;1.8359;[no object in focus];59.9168;;
174.0837;(-332.3453, 101.2524, 73.3090);17.5620;1.8359;[no object in focus];58.9390;;
174.1311;(-332.1031, 101.2524, 74.0277);17.5499;1.8359;[no object in focus];59.9607;;
174.1808;(-331.8699, 101.2524, 74.4572);17.5453;1.8359;[no object in focus];60.0560;;
174.2307;(-331.4354, 101.2524, 75.0392);17.5437;1.8359;[no object in focus];60.0724;;
174.2809;(-331.1015, 101.2524, 75.3948);17.5432;1.8359;[no object in focus];59.9600;;
174.3309;(-330.5505, 101.2524, 75.8913);17.5430;1.8359;[no object in focus];59.9919;;
174.3809;(-330.1571, 101.2524, 76.2032);17.5429;1.8359;[no object in focus];59.9869;;
174.4312;(-329.5374, 101.2524, 76.6493);17.5429;1.8359;[no object in focus];59.8913;;
174.4814;(-329.1088, 101.2524, 76.9354);17.5429;1.8359;[no object in focus];59.8352;;
174.5311;(-328.4493, 101.2524, 77.3531);17.5429;1.8359;[no object in focus];59.9752;;
174.5812;(-328.0470, 101.2524, 77.6649);17.5429;1.8359;[no object in focus];59.9220;;
174.6314;(-327.5262, 101.2524, 78.2026);17.5429;1.8359;[no object in focus];59.8828;;
174.6815;(-327.2220, 101.2524, 78.5976);17.5429;1.8359;[no object in focus];59.8927;;
174.7309;(-326.8144, 101.2524, 79.2314);17.5429;1.8359;[no object in focus];60.1200;;
174.7815;(-326.5681, 101.2524, 79.6754);17.5429;1.8359;[no object in focus];59.8839;;
174.8313;(-326.2274, 101.2524, 80.3660);17.5429;1.8359;[no object in focus];59.9967;;
174.8815;(-326.0154, 101.2524, 80.8390);17.5429;1.8359;[no object in focus];59.9744;;
174.9316;(-325.7142, 101.2524, 81.5630);17.5429;1.8359;[no object in focus];59.9388;;
174.9818;(-325.5223, 101.2524, 82.0532);17.5429;1.8359;[no object in focus];59.9145;;
175.0317;(-325.2445, 101.2524, 82.7970);17.5429;1.8359;[no object in focus];59.9615;;
175.0818;(-325.0646, 101.2524, 83.2974);17.5429;1.8359;[no object in focus];59.9625;;
175.1319;(-324.8162, 101.2524, 84.0579);13.4774;0.6651;[no object in focus];59.9707;;
175.1821;(-324.6880, 101.2524, 84.5773);11.1091;0.1213;[no object in focus];59.9328;;
175.2320;(-324.5237, 101.2524, 85.3645);10.3023;359.9361;[no object in focus];59.9712;;
175.2822;(-324.4215, 101.2524, 85.8917);10.0245;359.8723;[no object in focus];59.8931;;
175.3323;(-324.2734, 101.2524, 86.6845);9.9300;359.8506;[no object in focus];59.8999;;
175.3824;(-324.1765, 101.2524, 87.2139);9.8976;359.8432;[no object in focus];59.8849;;
175.4325;(-324.0328, 101.2524, 88.0090);9.8866;359.8406;[no object in focus];59.8720;;
175.4830;(-323.9378, 101.2524, 88.5395);9.8828;359.8398;[no object in focus];59.7698;;
175.5326;(-323.7962, 101.2524, 89.3357);9.8815;359.8395;[no object in focus];59.8813;;
175.5827;(-323.7021, 101.2524, 89.8669);9.8811;359.8394;[no object in focus];59.8783;;
175.6327;(-323.5616, 101.2524, 90.6638);9.8809;359.8394;[no object in focus];59.9820;;
175.6829;(-323.4681, 101.2524, 91.1953);9.8808;359.8393;[no object in focus];59.9192;;
175.7326;(-323.3282, 101.2524, 91.9927);9.8808;359.8393;[no object in focus];59.9797;;
175.7830;(-323.2351, 101.2524, 92.5244);9.8808;359.8393;[no object in focus];59.8846;;
175.8326;(-323.0955, 101.2524, 93.3220);9.8808;359.8393;[no object in focus];60.0493;;
175.8832;(-323.0026, 101.2524, 93.8538);9.8808;359.8393;[no object in focus];59.8440;;
175.9329;(-322.8633, 101.2524, 94.6516);9.8808;359.8393;[no object in focus];59.9884;;
175.9838;(-322.7704, 101.2524, 95.1835);9.8808;359.8393;[no object in focus];59.7288;;
176.0334;(-322.6312, 101.2524, 95.9813);9.8808;359.8393;[no object in focus];59.9332;;
176.0835;(-322.5385, 101.2524, 96.5133);9.8808;359.8393;[no object in focus];59.8505;;
176.1334;(-322.3994, 101.2524, 97.3112);9.8808;359.8393;[no object in focus];59.9432;;
176.1835;(-322.3066, 101.2524, 97.8431);9.8808;359.8393;[no object in focus];59.9435;;
176.2332;(-322.1676, 101.2524, 98.6411);9.8808;359.8393;[no object in focus];60.0734;;
176.2837;(-322.0749, 101.2524, 99.1730);9.8808;359.8393;[no object in focus];59.9004;;
176.3338;(-321.9358, 101.2524, 99.9710);9.8808;359.8393;[no object in focus];59.8731;;
176.3836;(-321.8431, 101.2524, 100.5030);9.8808;359.8393;[no object in focus];59.9530;;
176.4348;(-321.7041, 101.2524, 101.3009);9.8808;359.8393;[no object in focus];59.8813;;
176.4840;(-321.6115, 101.2524, 101.8329);9.8808;359.8393;[no object in focus];59.8883;;
176.5338;(-321.4725, 101.2524, 102.6309);9.8808;359.8393;[no object in focus];59.9878;;
176.5838;(-321.3798, 101.2524, 103.1629);9.8808;359.8393;[no object in focus];59.9367;;
176.6339;(-321.2408, 101.2524, 103.9609);9.8808;359.8393;[no object in focus];59.9707;;
176.6835;(-321.1482, 101.2524, 104.4928);9.8808;359.8393;[no object in focus];60.0952;;
176.7339;(-321.0092, 101.2524, 105.2908);9.8808;359.8393;[no object in focus];59.9755;;
176.7840;(-320.9166, 101.2524, 105.8228);9.8808;359.8393;[no object in focus];59.9447;;
176.8345;(-320.7776, 101.2524, 106.6208);9.8808;359.8393;[no object in focus];59.7742;;
176.8839;(-320.6849, 101.2524, 107.1528);9.8808;359.8393;[no object in focus];60.0434;;
176.9341;(-320.5460, 101.2524, 107.9507);9.8808;359.8393;[no object in focus];59.9967;;
176.9846;(-320.4533, 101.2524, 108.4827);9.8808;359.8393;[no object in focus];59.8386;;
177.0342;(-320.3143, 101.2524, 109.2807);9.8808;359.8393;[no object in focus];60.0219;;
177.0843;(-320.2217, 101.2524, 109.8127);9.8808;359.8393;[no object in focus];59.9975;;
177.1345;(-320.0827, 101.2524, 110.6106);9.8808;359.8393;[no object in focus];59.9380;;
177.1844;(-319.9901, 101.2524, 111.1426);9.8808;359.8393;[no object in focus];59.9746;;
177.2347;(-319.8511, 101.2524, 111.9406);9.8808;359.8393;[no object in focus];59.9150;;
177.2848;(-319.7584, 101.2524, 112.4726);9.8808;359.8393;[no object in focus];59.8874;;
177.3347;(-319.6194, 101.2524, 113.2706);9.8808;359.8393;[no object in focus];59.9667;;
177.3850;(-319.5268, 101.2524, 113.8025);9.8808;359.8393;[no object in focus];59.8831;;
177.4346;(-319.3878, 101.2524, 114.6005);9.8808;359.8393;[no object in focus];60.0285;;
177.4850;(-319.2952, 101.2524, 115.1325);9.8808;359.8393;[no object in focus];59.9547;;
177.5349;(-319.1562, 101.2524, 115.9305);9.8808;359.8393;[no object in focus];59.9939;;
177.5848;(-319.0635, 101.2524, 116.4624);9.8808;359.8393;[no object in focus];59.8562;;
177.6353;(-318.9246, 101.2524, 117.2604);9.8808;359.8393;[no object in focus];59.9014;;
177.6852;(-318.8319, 101.2524, 117.7924);9.8808;359.8393;[no object in focus];59.8091;;
177.7351;(-318.6929, 101.2524, 118.5904);9.8808;359.8393;[no object in focus];60.0498;;
177.7847;(-318.6003, 101.2524, 119.1224);9.8808;359.8393;[no object in focus];60.0029;;
177.8354;(-318.4613, 101.2524, 119.9203);9.8808;359.8393;[no object in focus];59.9345;;
177.8855;(-318.3687, 101.2524, 120.4523);9.8808;359.8393;[no object in focus];59.7878;;
177.9357;(-318.2297, 101.2524, 121.2503);9.8808;359.8393;[no object in focus];59.9404;;
177.9855;(-318.1370, 101.2524, 121.7823);9.8808;359.8393;[no object in focus];59.8391;;
178.0363;(-317.9980, 101.2524, 122.5802);9.8808;359.8393;[no object in focus];59.8077;;
178.0856;(-317.9054, 101.2524, 123.1122);9.8808;359.8393;[no object in focus];59.8907;;
178.1361;(-317.7664, 101.2524, 123.9102);9.8808;359.8393;[no object in focus];59.9659;;
178.1857;(-317.6738, 101.2524, 124.4422);9.8808;359.8393;[no object in focus];59.9045;;
178.2361;(-317.5348, 101.2524, 125.2402);9.8808;359.8393;[no object in focus];59.9971;;
178.2855;(-317.4421, 101.2524, 125.7721);9.8808;359.8393;[no object in focus];59.9822;;
178.3363;(-317.3032, 101.2524, 126.5701);9.8808;359.8393;[no object in focus];59.9124;;
178.3857;(-317.2105, 101.2524, 127.1021);9.8808;359.8393;[no object in focus];59.9493;;
178.4365;(-317.0715, 101.2524, 127.9001);9.8808;359.8393;[no object in focus];59.8588;;
178.4865;(-316.9789, 101.2524, 128.4321);9.8808;359.8393;[no object in focus];59.8600;;
178.5367;(-316.8399, 101.2524, 129.2300);9.8808;359.8393;[no object in focus];59.8871;;
178.5864;(-316.7473, 101.2524, 129.7620);9.8808;359.8393;[no object in focus];59.7875;;
178.6367;(-316.6083, 101.2524, 130.5600);9.8808;359.8393;[no object in focus];59.9007;;
178.6861;(-316.5156, 101.2524, 131.0920);9.8808;359.8393;[no object in focus];59.9651;;
178.7365;(-316.3766, 101.2524, 131.8899);9.8808;359.8393;[no object in focus];59.9929;;
178.7860;(-316.2840, 101.2524, 132.4219);9.8808;359.8393;[no object in focus];60.0020;;
178.8370;(-316.1450, 101.2524, 133.2199);9.8808;359.8393;[no object in focus];59.8531;;
178.8865;(-316.0524, 101.2524, 133.7519);9.8808;359.8393;[no object in focus];59.8713;;
178.9371;(-315.9134, 101.2524, 134.5499);9.8808;359.8393;[no object in focus];59.9172;;
178.9865;(-315.8207, 101.2524, 135.0818);9.8808;359.8393;[no object in focus];59.9140;;
179.0370;(-315.6818, 101.2524, 135.8798);9.8808;359.8393;[no object in focus];59.9225;;
179.0865;(-315.5891, 101.2524, 136.4118);9.8808;359.8393;[no object in focus];59.9444;;
179.1371;(-315.4501, 101.2524, 137.2098);9.8808;359.8393;[no object in focus];59.9617;;
179.1864;(-315.3575, 101.2524, 137.7417);9.8808;359.8393;[no object in focus];60.0271;;
179.2372;(-315.2185, 101.2524, 138.5397);9.8808;359.8393;[no object in focus];59.9262;;
179.2867;(-315.1259, 101.2524, 139.0717);9.8808;359.8393;[no object in focus];59.9402;;
179.3379;(-314.9869, 101.2524, 139.8697);9.8808;359.8393;[no object in focus];59.7914;;
179.3871;(-314.8942, 101.2524, 140.4017);9.8808;359.8393;[no object in focus];59.8672;;
179.4380;(-314.7552, 101.2524, 141.1996);9.8808;359.8393;[no object in focus];59.8635;;
179.4874;(-314.6626, 101.2524, 141.7316);9.8808;359.8393;[no object in focus];59.8200;;
179.5376;(-314.5236, 101.2524, 142.5296);9.8808;359.8393;[no object in focus];60.0139;;
179.5869;(-314.4310, 101.2524, 143.0616);9.8808;359.8393;[no object in focus];60.0520;;
179.6381;(-314.2920, 101.2524, 143.8595);9.8808;359.8393;[no object in focus];59.9046;;
179.6878;(-314.1993, 101.2524, 144.3915);9.8808;359.8393;[no object in focus];59.7734;;
179.7380;(-314.0604, 101.2524, 145.1895);9.8808;359.8393;[no object in focus];59.9033;;
179.7876;(-313.9677, 101.2524, 145.7215);9.8808;359.8393;[no object in focus];59.8923;;
179.8384;(-313.8287, 101.2524, 146.5195);9.8808;359.8393;[no object in focus];59.8347;;
179.8877;(-313.7361, 101.2524, 147.0514);9.8808;359.8393;[no object in focus];59.9773;;
179.9383;(-313.5971, 101.2524, 147.8494);9.8808;359.8393;[no object in focus];59.9892;;
179.9877;(-313.5045, 101.2524, 148.3814);9.8808;359.8393;[no object in focus];59.9544;;
180.0387;(-313.3655, 101.2524, 149.1794);9.8808;359.8393;[no object in focus];59.8411;;
180.0882;(-313.2265, 101.2524, 149.9773);9.8808;359.8393;[no object in focus];59.9118;;
180.1385;(-313.1339, 101.2524, 150.5093);9.8808;359.8393;[no object in focus];59.9673;;
180.1887;(-312.9949, 101.2524, 151.3073);9.8808;359.8393;[no object in focus];59.9825;;
180.2388;(-312.9022, 101.2524, 151.8393);9.8808;359.8393;[no object in focus];59.9041;;
180.2882;(-312.7632, 101.2524, 152.6373);9.8808;359.8393;[no object in focus];60.0046;;
180.3385;(-312.6706, 101.2524, 153.1692);9.8808;359.8393;[no object in focus];60.0254;;
180.3895;(-312.5316, 101.2524, 153.9672);9.8808;359.8393;[no object in focus];60.0069;;
180.4390;(-312.4390, 101.2524, 154.4992);9.8808;359.8393;[no object in focus];59.9153;;
180.4887;(-312.3000, 101.2524, 155.2972);9.8808;359.8393;[no object in focus];59.9474;;
180.5390;(-312.2073, 101.2524, 155.8291);9.8808;359.8393;[no object in focus];59.9687;;
180.5885;(-312.0684, 101.2524, 156.6271);9.8808;359.8393;[no object in focus];59.9193;;
180.6389;(-311.9757, 101.2524, 157.1591);9.8808;359.8393;[no object in focus];60.0430;;
180.6887;(-311.8367, 101.2524, 157.9571);9.8808;359.8393;[no object in focus];60.0301;;
180.7389;(-311.7441, 101.2524, 158.4891);9.8808;359.8393;[no object in focus];60.0736;;
180.7887;(-311.6051, 101.2524, 159.2870);9.8808;359.8393;[no object in focus];60.0390;;
180.8405;(-311.5125, 101.2524, 159.8190);9.8808;359.8393;[no object in focus];59.4951;;
180.8887;(-311.3735, 101.2524, 160.6170);9.8808;359.8393;[no object in focus];59.9635;;
180.9396;(-311.2805, 101.2524, 161.1489);10.1826;359.8393;[no object in focus];59.9173;;
180.9888;(-311.1329, 101.2524, 161.9454);10.7768;359.8393;[no object in focus];59.9056;;
181.0400;(-311.0289, 101.2524, 162.4752);11.2101;359.8393;[no object in focus];59.8582;;
181.0896;(-310.8709, 101.2524, 163.2697);11.2789;359.8393;[no object in focus];59.9948;;
181.1395;(-310.7653, 101.2524, 163.7992);11.3297;359.8393;[no object in focus];60.0402;;
181.1894;(-310.6312, 101.2524, 164.5964);11.3380;359.8393;[no object in focus];60.0037;;
181.2401;(-310.5828, 101.2524, 165.1271);11.3440;359.8393;[no object in focus];59.9073;;
181.2894;(-310.5852, 101.2524, 165.9165);11.6484;359.8393;[no object in focus];60.0274;;
181.3406;(-310.6089, 101.2524, 166.4379);17.4786;359.8393;[no object in focus];59.7488;;
181.3902;(-310.6462, 101.2524, 167.2181);19.9250;359.8393;[no object in focus];59.9297;;
181.4403;(-310.6811, 101.2524, 167.7387);21.7466;359.8393;[no object in focus];59.9875;;
181.4901;(-310.7646, 101.2524, 168.5200);22.0424;359.8393;[no object in focus];59.8592;;
181.5407;(-310.8392, 101.2524, 169.0408);22.2543;359.8393;[no object in focus];59.9486;;
181.5899;(-310.9692, 101.2524, 169.8234);22.2883;359.8393;[no object in focus];60.0411;;
181.6404;(-311.0648, 101.2524, 170.3459);22.3135;359.8393;[no object in focus];60.0171;;
181.6899;(-311.2195, 101.2524, 171.1304);22.3175;359.8393;[no object in focus];60.0405;;
181.7406;(-311.3294, 101.2524, 171.6535);22.3205;359.8393;[no object in focus];59.9690;;
181.7902;(-311.5012, 101.2524, 172.4386);22.3209;359.8393;[no object in focus];59.9899;;
181.8407;(-311.6047, 101.2524, 172.9643);22.3213;359.8393;[no object in focus];60.0359;;
181.8908;(-311.6687, 101.2524, 173.7465);22.3213;359.8393;[no object in focus];60.0448;;
181.9410;(-311.6535, 101.2524, 174.2628);22.3214;359.8393;[no object in focus];59.9354;;
181.9905;(-311.5653, 101.2524, 175.0315);22.3214;359.8393;[no object in focus];60.0048;;
182.0412;(-311.4724, 101.2524, 175.5409);22.3214;359.8393;[no object in focus];59.9699;;
182.0905;(-311.2943, 101.2524, 176.3017);22.3214;359.8393;[no object in focus];59.9805;;
182.1415;(-311.1554, 101.2524, 176.8071);22.3214;359.8393;[no object in focus];59.8561;;
182.1905;(-310.9243, 101.2524, 177.5631);22.3214;359.8393;[no object in focus];59.9162;;
182.2415;(-310.7583, 101.2524, 178.0661);22.3214;359.8393;[no object in focus];59.9012;;
182.2910;(-310.4958, 101.2524, 178.8194);22.3214;359.8393;[no object in focus];59.8516;;
182.3414;(-310.3138, 101.2524, 179.3210);22.3214;359.8393;[no object in focus];59.9760;;
182.3999;(-310.0328, 101.2524, 180.0726);22.3214;359.8393;[no object in focus];59.8642;;
182.4417;(-309.8414, 101.2524, 180.5734);22.3214;359.8393;[no object in focus];60.2449;;
182.4908;(-309.5495, 101.2524, 181.3241);22.3214;359.8393;[no object in focus];60.1626;;
182.5421;(-309.3363, 101.2524, 181.8175);27.6378;359.8393;[no object in focus];59.9792;;
182.5915;(-308.9436, 101.2524, 182.5224);31.6731;359.8393;[no object in focus];59.9559;;
182.6418;(-308.6499, 101.2524, 182.9738);34.6077;359.8393;[no object in focus];60.0940;;
182.6914;(-308.1922, 101.2524, 183.6401);35.0901;359.8393;[no object in focus];59.9387;;
182.7425;(-307.8828, 101.2524, 184.0817);35.4355;359.8393;[no object in focus];59.8010;;
182.7917;(-307.4159, 101.2524, 184.7424);35.4907;359.8393;[no object in focus];59.7628;;
182.8422;(-307.1038, 101.2524, 185.1825);35.5306;359.8393;[no object in focus];60.0171;;
182.8916;(-306.6349, 101.2524, 185.8422);35.5371;359.8393;[no object in focus];59.9832;;
182.9425;(-306.3335, 101.2524, 186.2897);30.1443;359.8393;[no object in focus];59.9296;;
182.9918;(-305.9663, 101.2524, 187.0105);23.8459;359.8393;[no object in focus];59.7583;;
183.0429;(-305.8111, 101.2524, 187.5263);9.2161;359.8393;[no object in focus];59.8519;;
183.0921;(-305.7366, 101.2524, 188.3314);1.3277;359.8393;[no object in focus];59.7158;;
183.1429;(-305.7971, 101.2524, 188.8666);345.6787;359.8393;[no object in focus];59.9555;;
183.1935;(-306.0530, 101.2524, 189.6335);337.5690;359.8393;[no object in focus];59.7313;;
183.2444;(-306.3261, 101.2524, 190.0979);321.5601;359.8393;[no object in focus];59.5966;;
183.2942;(-306.8568, 101.2524, 190.7091);316.8670;359.8393;[no object in focus];59.7073;;
183.3286;(-307.2387, 101.2524, 191.0908);313.8572;359.8393;[no object in focus];59.4779;;
183.3791;(-307.6320, 101.2524, 191.4607);312.8583;359.8393;[no object in focus];59.4406;;
183.4446;(-308.2263, 101.2524, 192.0110);312.4726;359.8393;[no object in focus];59.9661;;
183.4785;(-308.6150, 101.2524, 192.3849);312.4071;359.8393;[no object in focus];59.7751;;
183.5288;(-309.1145, 101.2524, 192.9915);312.3669;359.8393;[no object in focus];59.7707;;
183.5785;(-309.3777, 101.2524, 193.4270);312.3533;359.8393;[no object in focus];59.8746;;
183.6286;(-309.6916, 101.2524, 194.1156);311.5587;359.8393;[no object in focus];59.8940;;
183.6790;(-309.8846, 101.2524, 194.5834);305.5540;359.8393;[no object in focus];59.8374;;
183.7291;(-310.2015, 101.2524, 195.2796);299.4844;359.8393;[no object in focus];59.8713;;
183.7790;(-310.4293, 101.2524, 195.7411);297.4069;359.8393;[no object in focus];59.8982;;
183.8290;(-310.7598, 101.2524, 196.4463);296.6974;359.8393;[no object in focus];59.9958;;
183.8799;(-310.9721, 101.2524, 196.9246);296.4493;359.8393;[no object in focus];59.6773;;
183.9294;(-311.2780, 101.2524, 197.6530);296.3680;359.8393;[no object in focus];59.8832;;
183.9797;(-311.4750, 101.2524, 198.1446);296.3395;359.8393;[no object in focus];59.8610;;
184.0298;(-311.7624, 101.2524, 198.8887);296.3298;359.8393;[no object in focus];59.8342;;
184.0795;(-311.9505, 101.2524, 199.3881);295.7852;359.8393;[no object in focus];59.9637;;
184.1295;(-312.2401, 101.2524, 200.1366);294.5928;359.8393;[no object in focus];60.0118;;
184.1800;(-312.4389, 101.2524, 200.6345);294.1797;359.8393;[no object in focus];59.8529;;
184.2299;(-312.7371, 101.2524, 201.3828);294.0415;359.8393;[no object in focus];59.9349;;
184.2799;(-312.9353, 101.2524, 201.8827);293.9938;359.8393;[no object in focus];59.9756;;
184.3299;(-313.2369, 101.2524, 202.6314);293.9775;359.8393;[no object in focus];59.9986;;
184.3800;(-313.4737, 101.2524, 203.1047);293.9719;359.8393;[no object in focus];59.9338;;
184.4301;(-313.9125, 101.2524, 203.7366);293.9699;359.8393;[no object in focus];59.9932;;
184.4805;(-314.2519, 101.2524, 204.1108);293.9693;359.8393;[no object in focus];59.7780;;
184.5305;(-314.8141, 101.2524, 204.6187);293.9691;359.8393;[no object in focus];59.8249;;
184.5804;(-315.2166, 101.2524, 204.9295);293.9690;359.8393;[no object in focus];59.9182;;
184.6299;(-315.8517, 101.2524, 205.3641);293.9690;359.8393;[no object in focus];60.1098;;
184.6814;(-316.2914, 101.2524, 205.6375);293.9689;359.8393;[no object in focus];59.5989;;
184.7305;(-316.9695, 101.2524, 206.0289);293.9689;359.8393;[no object in focus];59.9536;;
184.7803;(-317.4313, 101.2524, 206.2801);293.9689;359.8393;[no object in focus];60.0348;;
184.8305;(-318.1348, 101.2524, 206.6460);293.9689;359.8393;[no object in focus];59.9981;;
184.8804;(-318.6095, 101.2524, 206.8842);293.9689;359.8393;[no object in focus];60.0204;;
184.9308;(-319.3281, 101.2524, 207.2350);295.1924;359.8393;[no object in focus];59.8609;;
184.9807;(-319.7905, 101.2524, 207.5030);302.8403;359.8393;[no object in focus];60.0057;;
185.0304;(-320.4277, 101.2524, 207.9914);312.1625;359.8393;[no object in focus];60.0651;;
185.0807;(-320.8043, 101.2524, 208.3738);315.9873;359.8393;[no object in focus];59.9812;;
185.1304;(-321.3518, 101.2524, 208.9657);317.2863;359.8393;[no object in focus];60.0406;;
185.1809;(-321.7111, 101.2524, 209.3662);317.7376;359.8393;[no object in focus];59.8597;;
185.2307;(-322.2493, 101.2524, 209.9686);317.8892;359.8393;[no object in focus];59.9686;;
185.2804;(-322.6081, 101.2524, 210.3705);317.9414;359.8393;[no object in focus];60.0568;;
185.3303;(-323.1472, 101.2524, 210.9733);317.9595;359.8393;[no object in focus];60.0760;;
185.3804;(-323.5070, 101.2524, 211.3751);317.9657;359.8393;[no object in focus];60.0025;;
185.4308;(-324.0473, 101.2524, 211.9775);317.9678;359.8393;[no object in focus];59.9065;;
185.4806;(-324.4078, 101.2524, 212.3790);317.9686;359.8393;[no object in focus];59.9571;;
185.5308;(-324.9489, 101.2524, 212.9811);317.9688;359.8393;[no object in focus];59.9284;;
185.5811;(-325.3099, 101.2524, 213.3825);317.9689;359.8393;[no object in focus];59.8278;;
185.6310;(-325.8515, 101.2524, 213.9844);317.9689;359.8393;[no object in focus];59.8859;;
185.6808;(-326.2127, 101.2524, 214.3857);317.9690;359.8393;[no object in focus];60.0162;;
185.7310;(-326.7557, 101.2524, 214.9863);317.9690;359.8393;[no object in focus];59.9677;;
185.7810;(-327.1337, 101.2524, 215.3679);317.9690;359.8393;[no object in focus];59.9739;;
185.8311;(-327.7462, 101.2524, 215.8632);317.9690;359.8393;[no object in focus];59.9623;;
185.8811;(-328.1846, 101.2524, 216.1298);317.9690;359.8393;[no object in focus];59.9409;;
185.9312;(-328.8765, 101.2524, 216.4518);317.9690;359.8393;[no object in focus];59.9450;;
185.9812;(-329.3560, 101.2524, 216.6229);317.9690;359.8393;[no object in focus];59.9354;;
186.0313;(-330.0959, 101.2524, 216.8302);317.9690;359.8393;[no object in focus];59.9477;;
186.0815;(-330.5999, 101.2524, 216.9427);317.9690;359.8393;[no object in focus];59.8889;;
186.1313;(-331.3680, 101.2524, 217.0823);317.9690;359.8393;[no object in focus];59.9855;;
186.1819;(-331.8841, 101.2524, 217.1754);317.9690;359.8393;[no object in focus];59.8077;;
186.2317;(-332.6299, 101.2524, 217.3869);317.9690;359.8393;[no object in focus];59.9202;;
186.2946;(-333.0954, 101.2524, 217.5886);317.9690;359.8393;[no object in focus];59.9815;;
186.3331;(-333.7578, 101.2524, 217.9599);317.9690;359.8393;[no object in focus];59.9613;;
186.3819;(-334.1817, 101.2524, 218.2419);316.9649;359.8393;[no object in focus];60.0295;;
186.4327;(-334.8146, 101.2524, 218.6807);312.6506;359.8393;[no object in focus];59.8355;;
186.4822;(-335.2451, 101.2524, 218.9686);310.8039;359.8393;[no object in focus];60.0696;;
186.5329;(-335.8919, 101.2524, 219.4099);310.1506;359.8393;[no object in focus];59.7965;;
186.5829;(-336.3207, 101.2524, 219.7139);309.9340;359.8393;[no object in focus];59.8609;;
186.6325;(-336.9599, 101.2524, 220.1831);309.8599;359.8393;[no object in focus];59.9950;;
186.6825;(-337.3836, 101.2524, 220.5033);309.8342;359.8393;[no object in focus];60.0252;;
186.7322;(-338.0161, 101.2524, 220.9923);309.8254;359.8393;[no object in focus];60.1054;;
186.7828;(-338.4265, 101.2524, 221.3345);315.7070;359.8393;[no object in focus];59.9733;;
186.8324;(-338.9676, 101.2524, 221.9275);325.4918;359.8393;[no object in focus];60.1150;;
186.8823;(-339.2491, 101.2524, 222.3831);336.7506;359.8393;[no object in focus];60.1458;;
186.9324;(-339.5247, 101.2524, 223.1394);348.1483;359.8393;[no object in focus];60.0492;;
186.9827;(-339.6153, 101.2524, 223.6691);355.2176;359.8393;[no object in focus];59.9284;;
187.0324;(-339.6750, 101.2524, 224.4746);357.6150;359.8393;[no object in focus];59.9978;;
187.0824;(-339.6976, 101.2524, 225.0130);358.4430;359.8393;[no object in focus];60.0045;;
187.1325;(-339.7215, 101.2524, 225.8213);358.7289;359.8393;[no object in focus];59.9560;;
187.1822;(-339.7442, 101.2524, 226.3594);358.8261;359.8393;[no object in focus];60.0129;;
187.2324;(-339.8330, 101.2524, 227.1558);358.8597;359.8393;[no object in focus];59.9776;;
187.2819;(-339.9387, 101.2524, 227.6731);358.8712;359.8393;[no object in focus];60.1202;;
187.3323;(-340.1690, 101.2524, 228.4218);358.8752;359.8393;[no object in focus];59.9748;;
187.3820;(-340.3685, 101.2524, 228.9004);358.8765;359.8393;[no object in focus];60.0711;;
187.4325;(-340.7216, 101.2524, 229.5925);0.7683;359.8393;[no object in focus];59.9236;;
187.4825;(-340.9553, 101.2524, 230.0558);8.8320;359.8393;[no object in focus];59.9291;;
187.5324;(-341.2412, 101.2524, 230.7840);15.4768;359.8393;[no object in focus];59.9967;;
187.5822;(-341.4115, 101.2524, 231.2802);17.7628;359.8393;[no object in focus];60.0917;;
187.6324;(-341.6663, 101.2524, 232.0292);18.5545;359.8393;[no object in focus];60.0272;;
187.6827;(-341.8426, 101.2524, 232.5290);18.8255;359.8393;[no object in focus];59.9197;;
187.7326;(-342.1067, 101.2524, 233.2823);18.9174;359.8393;[no object in focus];59.9392;;
187.7824;(-342.2751, 101.2524, 233.7888);18.9488;359.8393;[no object in focus];60.0669;;
187.8327;(-342.4871, 101.2524, 234.5584);18.9597;359.8393;[no object in focus];59.9704;;
187.8824;(-342.5736, 101.2524, 235.0750);18.9634;359.8393;[no object in focus];60.0581;;
187.9327;(-342.6131, 101.2524, 235.8479);18.9647;359.8393;[no object in focus];59.9805;;
187.9830;(-342.5923, 101.2524, 236.3621);18.9651;359.8393;[no object in focus];59.9168;;
188.0330;(-342.5078, 101.2524, 237.1321);18.9652;359.8393;[no object in focus];59.9227;;
188.0830;(-342.4233, 101.2524, 237.6448);18.9653;359.8393;[no object in focus];59.9242;;
188.1332;(-342.2406, 101.2524, 238.4017);18.9653;359.8393;[no object in focus];59.8914;;
188.1834;(-342.0637, 101.2524, 238.8813);18.9653;359.8393;[no object in focus];59.8466;;
188.2332;(-341.7014, 101.2524, 239.5329);18.9653;359.8393;[no object in focus];59.9307;;
